Id,Weekly_Sales
4_48_2013-01-11,2113.15374665
4_48_2013-01-18,2348.06454285
4_48_2013-01-25,1844.98955274
4_48_2013-02-01,2086.05798946
4_48_2013-02-08,2303.45820372
4_48_2013-02-15,2977.33628018
4_48_2013-02-22,3264.66700611
4_48_2013-03-01,3224.04585742
4_48_2013-03-08,2803.69491525
4_48_2013-03-15,1714.57627119
4_48_2013-03-22,2571.45762712
4_48_2013-03-29,3241.75290244
4_48_2013-04-05,1811.48432056
4_48_2013-04-12,2148.01694915
4_48_2013-04-19,1859.38983051
4_48_2013-04-26,1953.34246575
4_48_2013-05-03,1288.70481696
4_48_2013-05-10,2485.98305085
4_48_2013-05-17,2025.91525424
4_48_2013-05-24,1301.66438356
4_48_2013-05-31,1017.23416815
4_48_2013-06-07,1076.33898305
4_48_2013-06-14,1475.61016949
4_48_2013-06-21,1766.69084746
4_48_2013-06-28,1620.75265119
4_48_2013-07-05,2719.83820938
4_48_2013-07-12,2014.14440433
4_48_2013-07-19,2011.64620939
4_48_2013-07-26,1238.14522822
4_49_2012-11-02,5685.33712251
4_49_2012-11-09,5915.23454378
4_49_2012-11-16,7055.54273096
4_49_2012-11-23,4821.40639242
4_49_2012-11-30,6741.19587278
4_49_2012-12-07,6266.27509367
4_49_2012-12-14,5975.85695444
4_49_2012-12-21,5638.22179573
4_49_2012-12-28,5737.0557534
4_49_2013-01-04,7353.95533242
4_49_2013-01-11,6106.74460303
4_49_2013-01-18,5682.14857917
4_49_2013-01-25,6032.64426569
4_49_2013-02-01,7059.59577483
4_49_2013-02-08,6951.51111099
4_49_2013-02-15,8468.87120367
4_49_2013-02-22,9128.26373218
4_49_2013-03-01,8999.49371869
4_49_2013-03-08,8170.7479661
4_49_2013-03-15,8154.19559322
4_49_2013-03-22,8132.36186441
4_49_2013-03-29,7300.77608156
4_49_2013-04-05,6951.62473868
4_49_2013-04-12,7345.45084746
4_49_2013-04-19,6875.95355932
4_49_2013-04-26,5901.34205479
4_49_2013-05-03,7194.29922929
4_49_2013-05-10,7392.34440678
4_49_2013-05-17,7806.58050847
4_49_2013-05-24,6396.62705479
4_49_2013-05-31,6839.23959896
4_49_2013-06-07,7019.36610169
4_49_2013-06-14,7072.44728814
4_49_2013-06-21,6791.21254237
4_49_2013-06-28,6741.59425461
4_49_2013-07-05,6112.16327526
4_49_2013-07-12,6543.45288136
4_49_2013-07-19,7273.98983051
4_49_2013-07-26,6888.80945205
4_52_2012-11-02,4078.18004495
4_52_2012-11-09,4493.15625806
4_52_2012-11-16,4323.55243165
4_52_2012-11-23,6956.05641232
4_52_2012-11-30,4256.32342549
4_52_2012-12-07,4816.21571811
4_52_2012-12-14,5582.02762982
4_52_2012-12-21,6785.79408879
4_52_2012-12-28,2715.06085448
4_52_2013-01-04,3551.35984079
4_52_2013-01-11,3146.65139161
4_52_2013-01-18,3126.02023893
4_52_2013-01-25,3142.77293057
4_52_2013-02-01,3963.44490171
4_52_2013-02-08,4188.333648
4_52_2013-02-15,4077.61773206
4_52_2013-02-22,3913.57316191
4_52_2013-03-01,4742.72334875
4_52_2013-03-08,3941.4420339
4_52_2013-03-15,3699.99237288
4_52_2013-03-22,3475.46033898
4_52_2013-03-29,3316.87689655
4_52_2013-04-05,3669.27229965
4_52_2013-04-12,2642.59694915
4_52_2013-04-19,2770.09491525
4_52_2013-04-26,2793.56780822
4_52_2013-05-03,4336.38813487
4_52_2013-05-10,4573.12610169
4_52_2013-05-17,4069.63525424
4_52_2013-05-24,3170.98554795
4_52_2013-05-31,3430.74626486
4_52_2013-06-07,3479.53237288
4_52_2013-06-14,2895.62389831
4_52_2013-06-21,3094.72525424
4_52_2013-06-28,3018.6063461
4_52_2013-07-05,3078.0884669
4_52_2013-07-12,3187.68067797
4_52_2013-07-19,3238.40915254
4_52_2013-07-26,2910.94472603
4_54_2012-11-02,62.27128278
4_54_2012-11-09,67.80969585
4_54_2012-11-16,60.07302955
4_54_2012-11-23,1225.69439166
4_54_2012-11-30,67.46682182
4_54_2012-12-07,126.98165923
4_54_2012-12-21,233.88865154
4_54_2012-12-28,834.29138162
4_54_2013-01-04,33.64142868
4_54_2013-01-11,44.26633363
4_54_2013-01-18,50.74419879
4_54_2013-02-01,164.79564759
4_54_2013-02-08,534.29462567
4_54_2013-02-15,203.51245155
4_54_2013-02-22,184.29958758
4_54_2013-03-01,104.58665125
4_54_2013-03-08,120.91457627
4_54_2013-03-15,118.39457627
4_54_2013-03-22,94.27322034
4_54_2013-03-29,83.33496217
4_54_2013-04-05,113.44627178
4_54_2013-04-12,91.64338983
4_54_2013-04-19,81.04610169
4_54_2013-04-26,116.24520548
4_54_2013-05-03,99.4534104
4_54_2013-05-10,171.78983051
4_54_2013-05-17,141.17288136
4_54_2013-05-24,89.47671233
4_54_2013-05-31,139.40846403
4_54_2013-06-07,91.20188153
4_54_2013-06-21,146.34101695
4_54_2013-06-28,97.71204297
4_54_2013-07-12,122.31835616
4_54_2013-07-19,196.19521739
4_54_2013-07-26,200.86371466
4_55_2012-11-02,21087.07001271
4_55_2012-11-09,25953.32237788
4_55_2012-11-16,25701.57594685
4_55_2012-11-23,46681.18517276
4_55_2012-11-30,24876.44634027
4_55_2012-12-07,33097.20753791
4_55_2012-12-14,43224.76386429
4_55_2012-12-21,57371.83128505
4_55_2012-12-28,30972.97687868
4_55_2013-01-04,18712.07298528
4_55_2013-01-11,16912.43157003
4_55_2013-01-18,15456.90264734
4_55_2013-01-25,14824.02197597
4_55_2013-02-01,19877.01313039
4_55_2013-02-08,20483.60246095
4_55_2013-02-15,23812.11861952
4_55_2013-02-22,23004.09126782
4_55_2013-03-01,20216.04305588
4_55_2013-03-08,19754.08881356
4_55_2013-03-15,19522.20033898
4_55_2013-03-22,18320.82186441
4_55_2013-03-29,17009.8564362
4_55_2013-04-05,16738.34487805
4_55_2013-04-12,15053.82271186
4_55_2013-04-19,15189.53966102
4_55_2013-04-26,14423.67130137
4_55_2013-05-03,13797.0338343
4_55_2013-05-10,13340.48474576
4_55_2013-05-17,13772.17966102
4_55_2013-05-24,14721.44979452
4_55_2013-05-31,15511.57918849
4_55_2013-06-07,14240.42457627
4_55_2013-06-14,14947.96542373
4_55_2013-06-21,16669.3920339
4_55_2013-06-28,16043.84786403
4_55_2013-07-05,14966.4110453
4_55_2013-07-12,14592.57762712
4_55_2013-07-19,14678.60898305
4_55_2013-07-26,13658.79020548
4_56_2012-11-02,696.95904716
4_56_2012-11-09,851.49823041
4_56_2012-11-16,978.5113018
4_56_2012-11-23,2513.70196202
4_56_2012-11-30,920.64040367
4_56_2012-12-07,2082.50202498
4_56_2012-12-14,1665.81509716
4_56_2012-12-21,1141.53655207
4_56_2012-12-28,975.35538918
4_56_2013-01-04,453.3402825
4_56_2013-01-11,447.44521855
4_56_2013-01-18,618.70007964
4_56_2013-01-25,787.9455474
4_56_2013-02-01,2831.01310355
4_56_2013-02-08,2814.93856314
4_56_2013-02-15,5091.46874192
4_56_2013-02-22,5323.9122556
4_56_2013-03-01,6511.83911753
4_56_2013-03-08,7430.80694915
4_56_2013-03-15,11259.61966102
4_56_2013-03-22,13910.57254237
4_56_2013-03-29,17570.34766592
4_56_2013-04-05,21606.45578397
4_56_2013-04-12,20256.2179661
4_56_2013-04-19,22578.16932203
4_56_2013-04-26,23663.70835616
4_56_2013-05-03,20344.93371869
4_56_2013-05-10,17679.56508475
4_56_2013-05-17,15690.05813559
4_56_2013-05-24,12277.80732877
4_56_2013-05-31,12547.6713252
4_56_2013-06-07,7747.92271186
4_56_2013-06-14,5641.30830508
4_56_2013-06-21,4538.13389831
4_56_2013-06-28,4000.89246173
4_56_2013-07-05,3036.66414634
4_56_2013-07-12,2597.28389831
4_56_2013-07-19,2079.86677966
4_56_2013-07-26,1758.22486301
4_58_2012-11-02,7640.43193071
4_58_2012-11-09,7247.16356682
4_58_2012-11-16,6851.97508994
4_58_2012-11-23,8052.34889117
4_58_2012-11-30,7218.11005204
4_58_2012-12-07,4743.56342551
4_58_2012-12-14,5137.28184772
4_58_2012-12-21,5746.06712283
4_58_2012-12-28,4155.24944756
4_58_2013-01-04,4810.80487035
4_58_2013-01-11,4356.77894737
4_58_2013-01-18,5004.63179356
4_58_2013-01-25,4838.68604806
4_58_2013-02-01,10531.68514529
4_58_2013-02-08,7398.75075672
4_58_2013-02-15,7401.66919415
4_58_2013-02-22,6650.72685845
4_58_2013-03-01,4853.97576108
4_58_2013-03-08,7938.7820339
4_58_2013-03-15,5771.08847458
4_58_2013-03-22,4791.76745763
4_58_2013-03-29,4495.65487091
4_58_2013-04-05,4958.97247387
4_58_2013-04-12,4283.03254237
4_58_2013-04-19,4221.75932203
4_58_2013-04-26,5562.21876712
4_58_2013-05-03,6172.83622351
4_58_2013-05-10,6348.05694915
4_58_2013-05-17,4080.56983051
4_58_2013-05-24,4607.27150685
4_58_2013-05-31,6409.33101738
4_58_2013-06-07,5706.58576271
4_58_2013-06-14,6660.88779661
4_58_2013-06-21,6106.64474576
4_58_2013-06-28,4109.56598279
4_58_2013-07-05,4225.86062718
4_58_2013-07-12,5341.15389831
4_58_2013-07-19,5471.58542373
4_58_2013-07-26,4198.41089041
4_59_2012-11-02,974.85667135
4_59_2012-11-09,1186.39554839
4_59_2012-11-16,1461.25376223
4_59_2012-11-23,2880.28623855
4_59_2012-11-30,1445.54289923
4_59_2012-12-07,7636.78013381
4_59_2012-12-14,14506.99694807
4_59_2012-12-21,20327.75934913
4_59_2012-12-28,7656.09451362
4_59_2013-01-04,1086.09883743
4_59_2013-01-11,844.94388046
4_59_2013-01-18,646.59002867
4_59_2013-01-25,615.86863151
4_59_2013-02-01,811.65646336
4_59_2013-02-08,863.70800646
4_59_2013-02-15,965.9316015
4_59_2013-02-22,1010.22526477
4_59_2013-03-01,734.8382736
4_59_2013-03-08,758.67271186
4_59_2013-03-15,791.31372881
4_59_2013-03-22,717.67508475
4_59_2013-03-29,628.69552995
4_59_2013-04-05,713.15735192
4_59_2013-04-12,718.21322034
4_59_2013-04-19,631.18745763
4_59_2013-04-26,672.19075342
4_59_2013-05-03,632.468921
4_59_2013-05-10,683.32644068
4_59_2013-05-17,669.53915254
4_59_2013-05-24,606.82294521
4_59_2013-05-31,733.75320802
4_59_2013-06-07,492.44898305
4_59_2013-06-14,546.68338983
4_59_2013-06-21,560.76491525
4_59_2013-06-28,550.79420955
4_59_2013-07-05,547.22393728
4_59_2013-07-12,514.13627119
4_59_2013-07-19,548.82983051
4_59_2013-07-26,510.92253425
4_60_2012-11-02,451.47552893
4_60_2012-11-09,419.29364055
4_60_2012-11-16,423.43562932
4_60_2012-11-23,272.0937775
4_60_2012-11-30,425.75010407
4_60_2012-12-07,647.21070473
4_60_2012-12-14,697.73571201
4_60_2012-12-21,594.66565421
4_60_2012-12-28,358.08262407
4_60_2013-01-04,424.59787737
4_60_2013-01-11,412.98537021
4_60_2013-01-18,411.9908251
4_60_2013-01-25,391.24312417
4_60_2013-02-01,487.07122052
4_60_2013-02-08,435.50242727
4_60_2013-02-15,367.18531112
4_60_2013-02-22,366.35539715
4_60_2013-03-01,460.60878613
4_60_2013-03-08,434.5220339
4_60_2013-03-15,424.23389831
4_60_2013-03-22,356.85084746
4_60_2013-03-29,369.36842835
4_60_2013-04-05,425.87735192
4_60_2013-04-12,409.81355932
4_60_2013-04-19,386.2440678
4_60_2013-04-26,410.50273973
4_60_2013-05-03,516.30736031
4_60_2013-05-10,528.26440678
4_60_2013-05-17,373.28135593
4_60_2013-05-24,311.24383562
4_60_2013-05-31,342.80292662
4_60_2013-06-07,459.20338983
4_60_2013-06-14,439.6
4_60_2013-06-21,364.0779661
4_60_2013-06-28,320.66223069
4_60_2013-07-05,422.94843206
4_60_2013-07-12,359.41355932
4_60_2013-07-19,339.92881356
4_60_2013-07-26,389.42191781
4_67_2012-11-02,10486.2689213
4_67_2012-11-09,10312.84474654
4_67_2012-11-16,10172.91131475
4_67_2012-11-23,8663.12354261
4_67_2012-11-30,10206.87929248
4_67_2012-12-07,14875.72136485
4_67_2012-12-14,18737.45023893
4_67_2012-12-21,22290.7425
4_67_2012-12-28,9587.24236846
4_67_2013-01-04,8844.78295276
4_67_2013-01-11,9084.38340767
4_67_2013-01-18,9805.79208347
4_67_2013-01-25,10258.25760013
4_67_2013-02-01,15175.88005136
4_67_2013-02-08,22920.02933527
4_67_2013-02-15,21464.94943897
4_67_2013-02-22,15502.18244908
4_67_2013-03-01,10814.52265896
4_67_2013-03-08,10910.41610169
4_67_2013-03-15,10788.7940678
4_67_2013-03-22,10102.03983051
4_67_2013-03-29,10181.51461503
4_67_2013-04-05,11162.17233449
4_67_2013-04-12,10359.18389831
4_67_2013-04-19,10987.98661017
4_67_2013-04-26,11979.53294521
4_67_2013-05-03,21139.73418497
4_67_2013-05-10,25658.65847458
4_67_2013-05-17,23386.04135593
4_67_2013-05-24,15770.43890411
4_67_2013-05-31,15504.15900485
4_67_2013-06-07,12742.84491525
4_67_2013-06-14,16354.55423729
4_67_2013-06-21,16596.86881356
4_67_2013-06-28,13782.57485993
4_67_2013-07-05,10241.93581882
4_67_2013-07-12,9703.17101695
4_67_2013-07-19,9724.96423729
4_67_2013-07-26,9132.14472603
4_71_2012-11-02,6425.02831615
4_71_2012-11-09,6415.34562212
4_71_2012-11-16,6810.34033576
4_71_2012-11-23,21713.68106702
4_71_2012-11-30,6712.87876032
4_71_2012-12-07,7428.94422837
4_71_2012-12-14,8957.34286716
4_71_2012-12-21,10450.29780708
4_71_2012-12-28,8794.43854206
4_71_2013-01-04,7693.90597473
4_71_2013-01-11,7055.2009099
4_71_2013-01-18,6891.70594457
4_71_2013-01-25,6963.98135848
4_71_2013-02-01,9176.23647889
4_71_2013-02-08,11582.36479439
4_71_2013-02-15,10521.23805508
4_71_2013-02-22,10051.95379837
4_71_2013-03-01,9431.45153757
4_71_2013-03-08,8800.63101695
4_71_2013-03-15,8669.78559322
4_71_2013-03-22,8180.30644068
4_71_2013-03-29,7534.26002484
4_71_2013-04-05,6774.06818815
4_71_2013-04-12,6620.81559322
4_71_2013-04-19,6468.06135593
4_71_2013-04-26,6692.45410959
4_71_2013-05-03,7431.19087861
4_71_2013-05-10,6740.72576271
4_71_2013-05-17,6656.51288136
4_71_2013-05-24,7063.07335616
4_71_2013-05-31,6215.93314491
4_71_2013-06-07,7409.3540678
4_71_2013-06-14,7804.2759322
4_71_2013-06-21,7744.90067797
4_71_2013-06-28,7560.28138162
4_71_2013-07-05,7243.35069686
4_71_2013-07-12,7641.85474576
4_71_2013-07-19,8733.99983051
4_71_2013-07-26,7734.33616438
4_72_2012-11-02,110721.32548875
4_72_2012-11-09,109937.7202765
4_72_2012-11-16,113064.78463833
4_72_2012-11-23,365247.68814665
4_72_2012-11-30,110293.19739449
4_72_2012-12-07,152336.4218198
4_72_2012-12-14,184694.98438993
4_72_2012-12-21,235084.71672564
4_72_2012-12-28,100857.50142823
4_72_2013-01-04,85576.68382655
4_72_2013-01-11,87479.18072257
4_72_2013-01-18,91949.08809175
4_72_2013-01-25,99229.58999666
4_72_2013-02-01,130830.14657139
4_72_2013-02-08,140206.47300374
4_72_2013-02-15,136802.83240054
4_72_2013-02-22,129705.04184318
4_72_2013-03-01,112393.09490559
4_72_2013-03-08,104612.49932203
4_72_2013-03-15,98212.40508475
4_72_2013-03-22,93335.39949153
4_72_2013-03-29,80755.26524808
4_72_2013-04-05,83840.45797909
4_72_2013-04-12,81321.36423729
4_72_2013-04-19,82495.78627119
4_72_2013-04-26,81820.46363014
4_72_2013-05-03,84568.62808863
4_72_2013-05-10,83095.48576271
4_72_2013-05-17,88601.69898305
4_72_2013-05-24,77254.7419863
4_72_2013-05-31,72191.47379735
4_72_2013-06-07,75354.09322034
4_72_2013-06-14,87455.1579661
4_72_2013-06-21,89469.67779661
4_72_2013-06-28,85162.61633917
4_72_2013-07-05,80504.73665505
4_72_2013-07-12,80810.32457627
4_72_2013-07-19,79924.34949153
4_72_2013-07-26,81711.25479452
4_74_2012-11-02,19893.39872324
4_74_2012-11-09,18813.27311521
4_74_2012-11-16,18501.4617901
4_74_2012-11-23,30088.18281991
4_74_2012-11-30,18689.85765235
4_74_2012-12-07,17777.12316682
4_74_2012-12-14,19188.41799936
4_74_2012-12-21,22998.16826435
4_74_2012-12-28,27197.69237637
4_74_2013-01-04,25776.15346788
4_74_2013-01-11,22705.8123818
4_74_2013-01-18,21276.9361166
4_74_2013-01-25,20196.63766355
4_74_2013-02-01,21623.47066237
4_74_2013-02-08,23152.93790321
4_74_2013-02-15,23934.01046243
4_74_2013-02-22,24256.39530041
4_74_2013-03-01,24158.09206166
4_74_2013-03-08,23111.52898305
4_74_2013-03-15,21774.69305085
4_74_2013-03-22,19936.6540678
4_74_2013-03-29,18660.37818633
4_74_2013-04-05,19524.59790941
4_74_2013-04-12,19041.66898305
4_74_2013-04-19,18927.08152542
4_74_2013-04-26,18162.80815068
4_74_2013-05-03,19725.26954143
4_74_2013-05-10,19018.79101695
4_74_2013-05-17,20036.61220339
4_74_2013-05-24,18548.9259589
4_74_2013-05-31,18392.93823887
4_74_2013-06-07,18857.64118644
4_74_2013-06-14,18865.26694915
4_74_2013-06-21,18756.26118644
4_74_2013-06-28,18247.43107203
4_74_2013-07-05,19632.52038328
4_74_2013-07-12,20907.83305085
4_74_2013-07-19,21946.52542373
4_74_2013-07-26,21734.34184932
4_79_2012-11-02,50767.26478311
4_79_2012-11-09,50640.43070046
4_79_2012-11-16,50867.37155459
4_79_2012-11-23,51393.61748054
4_79_2012-11-30,50988.46778722
4_79_2012-12-07,50631.3876182
4_79_2012-12-14,52775.33623128
4_79_2012-12-21,56756.50129172
4_79_2012-12-28,43841.83110078
4_79_2013-01-04,50124.49433802
4_79_2013-01-11,49646.94373773
4_79_2013-01-18,49364.03083785
4_79_2013-01-25,49925.65434246
4_79_2013-02-01,57471.29624321
4_79_2013-02-08,58230.586368
4_79_2013-02-15,58406.34786127
4_79_2013-02-22,58797.39179735
4_79_2013-03-01,60462.67471291
4_79_2013-03-08,58550.99576271
4_79_2013-03-15,55348.61135593
4_79_2013-03-22,51879.18728814
4_79_2013-03-29,52134.4703841
4_79_2013-04-05,54677.1802439
4_79_2013-04-12,51054.14169492
4_79_2013-04-19,52775.45745763
4_79_2013-04-26,50340.90267123
4_79_2013-05-03,54392.99873603
4_79_2013-05-10,52223.12067797
4_79_2013-05-17,51583.07067797
4_79_2013-05-24,51655.13191781
4_79_2013-05-31,49433.61394496
4_79_2013-06-07,54315.55
4_79_2013-06-14,53363.11
4_79_2013-06-21,52292.13033898
4_79_2013-06-28,52580.61746491
4_79_2013-07-05,54184.7089547
4_79_2013-07-12,53307.6320339
4_79_2013-07-19,52870.40220339
4_79_2013-07-26,50284.89390411
4_80_2012-11-02,20918.46958765
4_80_2012-11-09,21142.64941014
4_80_2012-11-16,21718.31170976
4_80_2012-11-23,19427.2061424
4_80_2012-11-30,21378.5582739
4_80_2012-12-07,21251.33886708
4_80_2012-12-14,22297.4968525
4_80_2012-12-21,24381.20630507
4_80_2012-12-28,18304.62427402
4_80_2013-01-04,19584.59093671
4_80_2013-01-11,19585.55272971
4_80_2013-01-18,19765.74427206
4_80_2013-01-25,19456.49485314
4_80_2013-02-01,20060.12965614
4_80_2013-02-08,22958.30970927
4_80_2013-02-15,19139.24142809
4_80_2013-02-22,18535.89868635
4_80_2013-03-01,20014.87512524
4_80_2013-03-08,19677.97915254
4_80_2013-03-15,18926.28864407
4_80_2013-03-22,19212.23016949
4_80_2013-03-29,19213.66982152
4_80_2013-04-05,20156.06090592
4_80_2013-04-12,20090.72508475
4_80_2013-04-19,20326.03881356
4_80_2013-04-26,19406.99123288
4_80_2013-05-03,21796.17320617
4_80_2013-05-10,20960.87474576
4_80_2013-05-17,20029.21
4_80_2013-05-24,18530.63979452
4_80_2013-05-31,16902.50925281
4_80_2013-06-07,17967.28779661
4_80_2013-06-14,19176.14355932
4_80_2013-06-21,19847.37305085
4_80_2013-06-28,19586.35679894
4_80_2013-07-05,20057.16595819
4_80_2013-07-12,19272.73661017
4_80_2013-07-19,19482.78728814
4_80_2013-07-26,19072.89746575
4_81_2012-11-02,31217.02795377
4_81_2012-11-09,31645.80608295
4_81_2012-11-16,31373.13144378
4_81_2012-11-23,30819.71730268
4_81_2012-11-30,31197.9023342
4_81_2012-12-07,28767.11846566
4_81_2012-12-14,29162.46186047
4_81_2012-12-21,30671.12220961
4_81_2012-12-28,23665.20459997
4_81_2013-01-04,30429.97458251
4_81_2013-01-11,30808.60193577
4_81_2013-01-18,31134.1427238
4_81_2013-01-25,30732.6023765
4_81_2013-02-01,31886.23918314
4_81_2013-02-08,31223.5309756
4_81_2013-02-15,31235.42302278
4_81_2013-02-22,30469.79594196
4_81_2013-03-01,31279.03683237
4_81_2013-03-08,31591.40864407
4_81_2013-03-15,31936.74372881
4_81_2013-03-22,30537.47542373
4_81_2013-03-29,29573.03488477
4_81_2013-04-05,32187.37348432
4_81_2013-04-12,31365.11440678
4_81_2013-04-19,31712.58254237
4_81_2013-04-26,30373.28589041
4_81_2013-05-03,32040.91786513
4_81_2013-05-10,31885.46186441
4_81_2013-05-17,32517.30101695
4_81_2013-05-24,31514.66280822
4_81_2013-05-31,30747.23806044
4_81_2013-06-07,32514.98220339
4_81_2013-06-14,32677.14389831
4_81_2013-06-21,31613.15322034
4_81_2013-06-28,31014.38833131
4_81_2013-07-05,33587.67519164
4_81_2013-07-12,32542.56779661
4_81_2013-07-19,32165.70745763
4_81_2013-07-26,30809.99020548
4_82_2012-11-02,28728.69556782
4_82_2012-11-09,29711.79368664
4_82_2012-11-16,30586.55375
4_82_2012-11-23,34964.71176107
4_82_2012-11-30,30248.45003167
4_82_2012-12-07,46209.32148974
4_82_2012-12-14,59133.44346289
4_82_2012-12-21,81118.1615721
4_82_2012-12-28,37130.3837237
4_82_2013-01-04,26843.40787567
4_82_2013-01-11,25294.58420161
4_82_2013-01-18,24444.05468621
4_82_2013-01-25,24239.26100801
4_82_2013-02-01,27505.22364713
4_82_2013-02-08,28500.86620582
4_82_2013-02-15,28215.28538932
4_82_2013-02-22,26808.01029532
4_82_2013-03-01,29564.47336031
4_82_2013-03-08,29367.92949153
4_82_2013-03-15,28736.64423729
4_82_2013-03-22,27785.06440678
4_82_2013-03-29,28209.42740137
4_82_2013-04-05,27586.84790941
4_82_2013-04-12,26772.35576271
4_82_2013-04-19,27747.66576271
4_82_2013-04-26,26518.19664384
4_82_2013-05-03,28744.14639692
4_82_2013-05-10,28994.60932203
4_82_2013-05-17,31323.67033898
4_82_2013-05-24,30398.79821918
4_82_2013-05-31,27362.97552047
4_82_2013-06-07,29528.51305085
4_82_2013-06-14,29634.53627119
4_82_2013-06-21,29150.32864407
4_82_2013-06-28,28985.75105874
4_82_2013-07-05,28935.4266899
4_82_2013-07-12,29419.14169492
4_82_2013-07-19,29419.75610169
4_82_2013-07-26,27745.07089041
4_83_2012-11-02,7993.32409948
4_83_2012-11-09,8359.81814747
4_83_2012-11-16,8247.55731965
4_83_2012-11-23,8007.86692687
4_83_2012-11-30,8196.23338917
4_83_2012-12-07,6998.72484389
4_83_2012-12-14,7390.36980567
4_83_2012-12-21,8498.29108812
4_83_2012-12-28,8142.41144229
4_83_2013-01-04,10040.85665688
4_83_2013-01-11,9440.47085638
4_83_2013-01-18,9707.03671233
4_83_2013-01-25,9529.94600467
4_83_2013-02-01,9894.40330218
4_83_2013-02-08,10709.42317146
4_83_2013-02-15,10874.34027542
4_83_2013-02-22,11215.7916446
4_83_2013-03-01,11592.03470906
4_83_2013-03-08,11112.25288136
4_83_2013-03-15,11535.58644068
4_83_2013-03-22,10382.07169492
4_83_2013-03-29,9830.99274187
4_83_2013-04-05,12310.13853659
4_83_2013-04-12,10171.15152542
4_83_2013-04-19,9666.32305085
4_83_2013-04-26,8702.85732877
4_83_2013-05-03,9716.90911753
4_83_2013-05-10,9304.40966102
4_83_2013-05-17,9348.33508475
4_83_2013-05-24,8994.02609589
4_83_2013-05-31,8553.2606653
4_83_2013-06-07,8969.28101695
4_83_2013-06-14,9059.55644068
4_83_2013-06-21,8977.46016949
4_83_2013-06-28,8682.76203258
4_83_2013-07-05,9694.5945993
4_83_2013-07-12,9535.32661017
4_83_2013-07-19,9563.63728814
4_83_2013-07-26,8259.60294521
4_85_2012-11-02,2318.06377661
4_85_2012-11-09,2270.35090323
4_85_2012-11-16,2445.33262615
4_85_2012-11-23,2726.22459691
4_85_2012-11-30,2427.2632867
4_85_2012-12-07,3888.63622658
4_85_2012-12-14,4735.41920038
4_85_2012-12-21,4816.33924232
4_85_2012-12-28,2686.7546548
4_85_2013-01-04,2141.04365036
4_85_2013-01-11,2393.31652988
4_85_2013-01-18,2496.88559732
4_85_2013-01-25,2393.04795394
4_85_2013-02-01,2342.00495797
4_85_2013-02-08,2618.68974486
4_85_2013-02-15,2608.96391363
4_85_2013-02-22,2480.93974542
4_85_2013-03-01,2489.43514836
4_85_2013-03-08,2534.27864407
4_85_2013-03-15,2550.77084746
4_85_2013-03-22,2608.35508475
4_85_2013-03-29,2566.47436031
4_85_2013-04-05,2728.33979094
4_85_2013-04-12,2387.80355932
4_85_2013-04-19,2978.33237288
4_85_2013-04-26,3161.76890411
4_85_2013-05-03,3313.35826204
4_85_2013-05-10,3352.23627119
4_85_2013-05-17,3418.27983051
4_85_2013-05-24,3337.41458904
4_85_2013-05-31,3338.92875708
4_85_2013-06-07,2674.4620339
4_85_2013-06-14,3098.87576271
4_85_2013-06-21,3106.73559322
4_85_2013-06-28,2893.6889274
4_85_2013-07-05,2414.65909408
4_85_2013-07-12,2888.32440678
4_85_2013-07-19,2774.15898305
4_85_2013-07-26,2804.40191781
4_87_2012-11-02,13355.46427016
4_87_2012-11-09,13614.50057143
4_87_2012-11-16,13264.29311157
4_87_2012-11-23,13177.46445049
4_87_2012-11-30,13088.30624134
4_87_2012-12-07,12699.54239072
4_87_2012-12-14,13395.77862058
4_87_2012-12-21,14868.79814419
4_87_2012-12-28,11577.04450558
4_87_2013-01-04,11327.24916299
4_87_2013-01-11,11412.21445138
4_87_2013-01-18,11068.2893087
4_87_2013-01-25,11524.34051402
4_87_2013-02-01,17160.05013814
4_87_2013-02-08,15885.20218293
4_87_2013-02-15,15300.54029582
4_87_2013-02-22,14565.95977088
4_87_2013-03-01,16904.1396185
4_87_2013-03-08,15949.25661017
4_87_2013-03-15,14459.65745763
4_87_2013-03-22,15039.31186441
4_87_2013-03-29,15359.23589441
4_87_2013-04-05,15585.39881533
4_87_2013-04-12,14399.97016949
4_87_2013-04-19,14355.05644068
4_87_2013-04-26,14703.48760274
4_87_2013-05-03,15193.40425434
4_87_2013-05-10,14351.6620339
4_87_2013-05-17,14359.78915254
4_87_2013-05-24,14770.43972603
4_87_2013-05-31,13896.71552849
4_87_2013-06-07,15600.94644068
4_87_2013-06-14,15223.03135593
4_87_2013-06-21,15138.92847458
4_87_2013-06-28,14789.78878069
4_87_2013-07-05,14049.44132404
4_87_2013-07-12,14421.26898305
4_87_2013-07-19,14789.83135593
4_87_2013-07-26,14696.6830137
4_90_2012-11-02,94924.97888005
4_90_2012-11-09,94406.42314286
4_90_2012-11-16,96203.9733219
4_90_2012-11-23,103848.87530284
4_90_2012-11-30,95018.61684377
4_90_2012-12-07,93847.79727029
4_90_2012-12-14,97377.85792291
4_90_2012-12-21,107831.15680908
4_90_2012-12-28,75022.29634798
4_90_2013-01-04,93303.26006139
4_90_2013-01-11,94353.07926851
4_90_2013-01-18,93488.43605288
4_90_2013-01-25,90267.55613151
4_90_2013-02-01,95696.66366783
4_90_2013-02-08,93857.59380277
4_90_2013-02-15,93453.02109147
4_90_2013-02-22,90372.12096232
4_90_2013-03-01,91117.42962235
