Id,Weekly_Sales
3_6_2013-03-15,2272.10923077
3_6_2013-03-22,1535.17807692
3_6_2013-03-29,1674.57351351
3_6_2013-04-05,1636.73384615
3_6_2013-04-12,1574.99384615
3_6_2013-04-19,1272.92615385
3_6_2013-04-26,2070.895
3_6_2013-05-03,1857.59576037
3_6_2013-05-10,2458.73384615
3_6_2013-05-17,1970.72153846
3_6_2013-05-24,2159.17846154
3_6_2013-05-31,2202.81985507
3_6_2013-06-07,1437.48307692
3_6_2013-06-14,2026.07076923
3_6_2013-06-21,1328.81461538
3_6_2013-06-28,1933.10558559
3_6_2013-07-05,1604.32923077
3_6_2013-07-12,1467.73076923
3_6_2013-07-19,1726.44692308
3_6_2013-07-26,1491.39692308
3_7_2012-11-02,9029.53195734
3_7_2012-11-09,8673.11549801
3_7_2012-11-16,8672.0584344
3_7_2012-11-23,36376.96921813
3_7_2012-11-30,8680.14871391
3_7_2012-12-07,19208.76023904
3_7_2012-12-14,29589.1212749
3_7_2012-12-21,40099.21208379
3_7_2012-12-28,16814.53416796
3_7_2013-01-04,6021.61429109
3_7_2013-01-11,5848.30677291
3_7_2013-01-18,6276.90752988
3_7_2013-01-25,6670.47400221
3_7_2013-02-01,9354.9762767
3_7_2013-02-08,10079.3122093
3_7_2013-02-15,9156.15587983
3_7_2013-02-22,8569.107
3_7_2013-03-01,8594.02898618
3_7_2013-03-08,7865.59423077
3_7_2013-03-15,8699.89769231
3_7_2013-03-22,7964.90846154
3_7_2013-03-29,7719.73477477
3_7_2013-04-05,9624.67692308
3_7_2013-04-12,8352.27461538
3_7_2013-04-19,7867.63192308
3_7_2013-04-26,8412.24384615
3_7_2013-05-03,8726.93258065
3_7_2013-05-10,8633.52923077
3_7_2013-05-17,8280.21384615
3_7_2013-05-24,8497.
3_7_2013-05-31,8154.95111111
3_7_2013-06-07,12206.925
3_7_2013-06-14,10676.78576923
3_7_2013-06-21,11726.55692308
3_7_2013-06-28,12099.32810811
3_7_2013-07-05,10063.07192308
3_7_2013-07-12,8817.18807692
3_7_2013-07-19,7683.39653846
3_7_2013-07-26,7101.36461538
3_8_2012-11-02,8028.29663739
3_8_2012-11-09,8093.482749
3_8_2012-11-16,8199.80219405
3_8_2012-11-23,8637.5034828
3_8_2012-11-30,8202.55744761
3_8_2012-12-07,8261.46836653
3_8_2012-12-14,8522.04733068
3_8_2012-12-21,8855.32932745
3_8_2012-12-28,9749.2603506
3_8_2013-01-04,8259.52819322
3_8_2013-01-11,8345.82007968
3_8_2013-01-18,8276.09055777
3_8_2013-01-25,7969.28030871
3_8_2013-02-01,9196.40806714
3_8_2013-02-08,8934.61671321
3_8_2013-02-15,8985.03686695
3_8_2013-02-22,8680.658
3_8_2013-03-01,9258.41705069
3_8_2013-03-08,9090.92307692
3_8_2013-03-15,8376.76153846
3_8_2013-03-22,8881.04807692
3_8_2013-03-29,8795.53252252
3_8_2013-04-05,8962.70807692
3_8_2013-04-12,8143.72269231
3_8_2013-04-19,8419.07269231
3_8_2013-04-26,8578.72423077
3_8_2013-05-03,9596.38907834
3_8_2013-05-10,8361.87846154
3_8_2013-05-17,8686.54192308
3_8_2013-05-24,8441.44153846
3_8_2013-05-31,8191.06389694
3_8_2013-06-07,9097.24307692
3_8_2013-06-14,8891.43153846
3_8_2013-06-21,8388.33461538
3_8_2013-06-28,8475.86558559
3_8_2013-07-05,8766.90730769
3_8_2013-07-12,8306.83730769
3_8_2013-07-19,8238.42846154
3_8_2013-07-26,8332.08769231
3_9_2012-11-02,9700.04155583
3_9_2012-11-09,8696.8749004
3_9_2012-11-16,9378.20844542
3_9_2012-11-23,14924.33232693
3_9_2012-11-30,9179.56074
3_9_2012-12-07,11484.24011952
3_9_2012-12-14,11992.62151394
3_9_2012-12-21,12846.59901874
3_9_2012-12-28,11432.8942823
3_9_2013-01-04,9974.70632371
3_9_2013-01-11,9736.52370518
3_9_2013-01-18,7774.59956175
3_9_2013-01-25,6757.49845645
3_9_2013-02-01,6482.15035605
3_9_2013-02-08,7338.85149673
3_9_2013-02-15,6708.86472103
3_9_2013-02-22,6631.93
3_9_2013-03-01,9292.99142857
3_9_2013-03-08,9432.11423077
3_9_2013-03-15,9979.71461538
3_9_2013-03-22,9721.99346154
3_9_2013-03-29,10085.46954955
3_9_2013-04-05,11045.46115385
3_9_2013-04-12,9499.45115385
3_9_2013-04-19,8692.23538462
3_9_2013-04-26,8356.64692308
3_9_2013-05-03,8359.18682028
3_9_2013-05-10,7542.54692308
3_9_2013-05-17,7923.77230769
3_9_2013-05-24,9026.00384615
3_9_2013-05-31,7427.42111111
3_9_2013-06-07,9633.61730769
3_9_2013-06-14,9752.69615385
3_9_2013-06-21,8782.34692308
3_9_2013-06-28,8753.52468468
3_9_2013-07-05,7762.10692308
3_9_2013-07-12,7561.45269231
3_9_2013-07-19,7982.37115385
3_9_2013-07-26,7758.99961538
3_10_2012-11-02,11266.04736512
3_10_2012-11-09,10955.8649004
3_10_2012-11-16,10211.14155458
3_10_2012-11-23,11082.07198671
3_10_2012-11-30,10170.73718726
3_10_2012-12-07,10865.41055777
3_10_2012-12-14,10072.06155378
3_10_2012-12-21,10259.86609702
3_10_2012-12-28,9079.16317373
3_10_2013-01-04,9214.30654956
3_10_2013-01-11,9544.99561753
3_10_2013-01-18,9951.98972112
3_10_2013-01-25,9200.24203969
3_10_2013-02-01,11841.47600203
3_10_2013-02-08,12198.57763925
3_10_2013-02-15,12528.57437768
3_10_2013-02-22,12038.8915
3_10_2013-03-01,13046.19903226
3_10_2013-03-08,11815.44115385
3_10_2013-03-15,12059.53576923
3_10_2013-03-22,11557.77307692
3_10_2013-03-29,12794.62306306
3_10_2013-04-05,11888.13884615
3_10_2013-04-12,10870.89461538
3_10_2013-04-19,10276.79730769
3_10_2013-04-26,10080.74884615
3_10_2013-05-03,11913.59073733
3_10_2013-05-10,11185.28346154
3_10_2013-05-17,10056.79346154
3_10_2013-05-24,11255.625
3_10_2013-05-31,9885.59653784
3_10_2013-06-07,12007.63961538
3_10_2013-06-14,11362.40230769
3_10_2013-06-21,11811.45538462
3_10_2013-06-28,13375.65648649
3_10_2013-07-05,11204.59769231
3_10_2013-07-12,11968.64230769
3_10_2013-07-19,11728.28884615
3_10_2013-07-26,11161.72884615
3_11_2012-11-02,8715.96081556
3_11_2012-11-09,8253.18537849
3_11_2012-11-16,7513.8084344
3_11_2012-11-23,9422.28755912
3_11_2012-11-30,7461.67220581
3_11_2012-12-07,12682.67426295
3_11_2012-12-14,9351.31924303
3_11_2012-12-21,7831.17260198
3_11_2012-12-28,7498.43183799
3_11_2013-01-04,7329.72035132
3_11_2013-01-11,7535.24059761
3_11_2013-01-18,6726.21948207
3_11_2013-01-25,5613.01275634
3_11_2013-02-01,5916.9357884
3_11_2013-02-08,7048.69314157
3_11_2013-02-15,5922.5772103
3_11_2013-02-22,5879.2355
3_11_2013-03-01,7393.81824885
3_11_2013-03-08,7272.31
3_11_2013-03-15,7324.73384615
3_11_2013-03-22,7445.30307692
3_11_2013-03-29,9083.47504505
3_11_2013-04-05,12286.64653846
3_11_2013-04-12,8931.05269231
3_11_2013-04-19,9393.77076923
3_11_2013-04-26,10578.21269231
3_11_2013-05-03,13177.76354839
3_11_2013-05-10,13038.08576923
3_11_2013-05-17,9005.99115385
3_11_2013-05-24,10350.52884615
3_11_2013-05-31,9476.95433172
3_11_2013-06-07,14540.03923077
3_11_2013-06-14,19584.91423077
3_11_2013-06-21,15380.08230769
3_11_2013-06-28,19515.05810811
3_11_2013-07-05,11427.89615385
3_11_2013-07-12,12198.37538462
3_11_2013-07-19,11455.93423077
3_11_2013-07-26,12406.81884615
3_12_2012-11-02,2497.59947302
3_12_2012-11-09,2392.20306773
3_12_2012-11-16,2321.86416759
3_12_2012-11-23,1811.97041929
3_12_2012-11-30,2349.90887335
3_12_2012-12-07,2268.58386454
3_12_2012-12-14,1902.05808765
3_12_2012-12-21,1517.19273429
3_12_2012-12-28,1424.82612846
3_12_2013-01-04,2115.98924718
3_12_2013-01-11,1909.82135458
3_12_2013-01-18,1857.29031873
3_12_2013-01-25,1760.53684675
3_12_2013-02-01,1987.10409969
3_12_2013-02-08,2332.92275462
3_12_2013-02-15,2160.21742489
3_12_2013-02-22,2293.2455
3_12_2013-03-01,2389.17364055
3_12_2013-03-08,2989.25346154
3_12_2013-03-15,3129.00807692
3_12_2013-03-22,2909.37576923
3_12_2013-03-29,2922.22666667
3_12_2013-04-05,2733.62923077
3_12_2013-04-12,2596.67192308
3_12_2013-04-19,2849.55269231
3_12_2013-04-26,2407.83115385
3_12_2013-05-03,2409.5862212
3_12_2013-05-10,2321.93461538
3_12_2013-05-17,2317.09884615
3_12_2013-05-24,2639.58461538
3_12_2013-05-31,2542.10077295
3_12_2013-06-07,2440.65307692
3_12_2013-06-14,2931.66
3_12_2013-06-21,2527.04192308
3_12_2013-06-28,2472.2545045
3_12_2013-07-05,2678.40884615
3_12_2013-07-12,2768.52846154
3_12_2013-07-19,2900.58769231
3_12_2013-07-26,2692.235
3_13_2012-11-02,11744.58835634
3_13_2012-11-09,11069.0998008
3_13_2012-11-16,10865.29979052
3_13_2012-11-23,10366.84859632
3_13_2012-11-30,11031.49960296
3_13_2012-12-07,10753.92426295
3_13_2012-12-14,10265.09330677
3_13_2012-12-21,10019.2068688
3_13_2012-12-28,12445.87967586
3_13_2013-01-04,11617.18971142
3_13_2013-01-11,11393.87374502
3_13_2013-01-18,11152.56697211
3_13_2013-01-25,10626.0407828
3_13_2013-02-01,11870.93162767
3_13_2013-02-08,11923.29212264
3_13_2013-02-15,11414.54347639
3_13_2013-02-22,11440.246
3_13_2013-03-01,13006.4383871
3_13_2013-03-08,11982.32346154
3_13_2013-03-15,11349.41730769
3_13_2013-03-22,11158.48230769
3_13_2013-03-29,11291.92162162
3_13_2013-04-05,12103.13461538
3_13_2013-04-12,10820.27538462
3_13_2013-04-19,11620.05576923
3_13_2013-04-26,11345.55807692
3_13_2013-05-03,13138.53460829
3_13_2013-05-10,11823.76692308
3_13_2013-05-17,11346.24153846
3_13_2013-05-24,11843.42769231
3_13_2013-05-31,10992.52991948
3_13_2013-06-07,12465.28461538
3_13_2013-06-14,11326.98884615
3_13_2013-06-21,10865.92615385
3_13_2013-06-28,11528.24612613
3_13_2013-07-05,12034.63769231
3_13_2013-07-12,11340.09653846
3_13_2013-07-19,10988.15
3_13_2013-07-26,10761.40230769
3_14_2012-11-02,4538.31707654
3_14_2012-11-09,4584.69179283
3_14_2012-11-16,5073.94188534
3_14_2012-11-23,15053.00254036
3_14_2012-11-30,5032.06785256
3_14_2012-12-07,5603.7550996
3_14_2012-12-14,6500.98828685
3_14_2012-12-21,9474.7090849
3_14_2012-12-28,5715.1217777
3_14_2013-01-04,4351.26184442
3_14_2013-01-11,4619.59286853
3_14_2013-01-18,4521.33426295
3_14_2013-01-25,4268.693043
3_14_2013-02-01,4447.39340793
3_14_2013-02-08,5519.63552504
3_14_2013-02-15,4742.55012876
3_14_2013-02-22,4503.439
3_14_2013-03-01,5343.05248848
3_14_2013-03-08,4779.60653846
3_14_2013-03-15,4591.46076923
3_14_2013-03-22,4906.03423077
3_14_2013-03-29,4483.86009009
3_14_2013-04-05,4460.34384615
3_14_2013-04-12,4241.93384615
3_14_2013-04-19,4286.45269231
3_14_2013-04-26,3970.52692308
3_14_2013-05-03,4792.06599078
3_14_2013-05-10,4637.71307692
3_14_2013-05-17,4296.33923077
3_14_2013-05-24,3390.45346154
3_14_2013-05-31,3250.16645733
3_14_2013-06-07,4460.77961538
3_14_2013-06-14,4023.27384615
3_14_2013-06-21,4383.74346154
3_14_2013-06-28,4650.64171171
3_14_2013-07-05,4363.34230769
3_14_2013-07-12,4645.30269231
3_14_2013-07-19,4124.35884615
3_14_2013-07-26,4128.78461538
3_16_2012-11-02,3078.9404266
3_16_2012-11-09,2628.03609562
3_16_2012-11-16,2481.19232635
3_16_2012-11-23,2906.92533172
3_16_2012-11-30,2450.83708552
3_16_2012-12-07,2435.86258964
3_16_2012-12-14,2078.76952191
3_16_2012-12-21,1855.36422271
3_16_2012-12-28,2115.96631337
3_16_2013-01-04,2752.6512798
3_16_2013-01-11,2817.27661355
3_16_2013-01-18,3462.88422311
3_16_2013-01-25,3412.99755237
3_16_2013-02-01,5305.50301119
3_16_2013-02-08,5421.31847564
3_16_2013-02-15,6821.48266094
3_16_2013-02-22,8430.855
3_16_2013-03-01,12992.88917051
3_16_2013-03-08,13140.93230769
3_16_2013-03-15,14333.14269231
3_16_2013-03-22,17027.79
3_16_2013-03-29,15093.04234234
3_16_2013-04-05,17268.18346154
3_16_2013-04-12,15193.95961538
3_16_2013-04-19,12529.31846154
3_16_2013-04-26,12271.53576923
3_16_2013-05-03,12931.04129032
3_16_2013-05-10,11298.36384615
3_16_2013-05-17,11241.43961538
3_16_2013-05-24,11599.05423077
3_16_2013-05-31,10214.69462158
3_16_2013-06-07,12316.67384615
3_16_2013-06-14,11619.12230769
3_16_2013-06-21,10359.61115385
3_16_2013-06-28,10136.81936937
3_16_2013-07-05,9730.39115385
3_16_2013-07-12,9873.03076923
3_16_2013-07-19,8902.90538462
3_16_2013-07-26,8548.215
3_17_2012-11-02,2614.79735257
3_17_2012-11-09,2615.06788845
3_17_2012-11-16,2802.65510474
3_17_2012-11-23,4139.68002011
3_17_2012-11-30,2777.85553315
3_17_2012-12-07,3272.57262948
3_17_2012-12-14,3656.8585259
3_17_2012-12-21,3774.99648291
3_17_2012-12-28,4290.52855337
3_17_2013-01-04,2918.00671267
3_17_2013-01-11,2516.44804781
3_17_2013-01-18,2492.06705179
3_17_2013-01-25,2270.05380375
3_17_2013-02-01,3090.09256358
3_17_2013-02-08,3130.90854219
3_17_2013-02-15,3070.60274678
3_17_2013-02-22,2953.324
3_17_2013-03-01,3158.95087558
3_17_2013-03-08,2882.94346154
3_17_2013-03-15,2824.36730769
3_17_2013-03-22,2719.67538462
3_17_2013-03-29,2750.59198198
3_17_2013-04-05,2463.91076923
3_17_2013-04-12,2376.18269231
3_17_2013-04-19,2291.945
3_17_2013-04-26,2494.52346154
3_17_2013-05-03,2845.85087558
3_17_2013-05-10,2824.36807692
3_17_2013-05-17,2572.40692308
3_17_2013-05-24,2487.09615385
3_17_2013-05-31,2381.98278583
3_17_2013-06-07,2279.56269231
3_17_2013-06-14,2050.54153846
3_17_2013-06-21,2253.25653846
3_17_2013-06-28,2098.29045045
3_17_2013-07-05,2006.03423077
3_17_2013-07-12,2387.26307692
3_17_2013-07-19,2443.74038462
3_17_2013-07-26,2025.93730769
3_18_2012-11-02,5895.7446675
3_18_2012-11-09,5269.47111554
3_18_2012-11-16,5834.88812569
3_18_2012-11-23,12897.74806876
3_18_2012-11-30,5862.48040297
3_18_2012-12-07,19533.55398406
3_18_2012-12-14,14408.24358566
3_18_2012-12-21,10399.30406836
3_18_2012-12-28,6040.5692098
3_18_2013-01-04,1909.24951066
3_18_2013-01-11,1288.58079681
3_18_2013-01-18,945.67191235
3_18_2013-01-25,722.88593164
3_18_2013-02-01,1845.30711089
3_18_2013-02-08,4210.031613
3_18_2013-02-15,4747.67317597
3_18_2013-02-22,1611.934
3_18_2013-03-01,445.28894009
3_18_2013-03-08,594.74153846
3_18_2013-03-15,670.65307692
3_18_2013-03-22,1211.66923077
3_18_2013-03-29,1475.87081081
3_18_2013-04-05,3815.52923077
3_18_2013-04-12,1967.80153846
3_18_2013-04-19,967.205
3_18_2013-05-03,25.13826644
3_18_2013-05-17,10.34029851
3_18_2013-06-07,0.52715392
3_18_2013-06-28,0.5575208
3_18_2013-07-05,2.30683325
3_19_2012-11-02,781.00742785
3_19_2012-11-09,735.96577689
3_19_2012-11-16,658.34865491
3_19_2012-11-23,716.61696988
3_19_2012-11-30,691.54702336
3_19_2012-12-07,963.5087251
3_19_2012-12-14,1062.91996016
3_19_2012-12-21,1063.09050717
3_19_2012-12-28,1179.37652869
3_19_2013-01-04,1939.7259473
3_19_2013-01-11,2220.7361753
3_19_2013-01-18,1432.8525498
3_19_2013-01-25,720.08812569
3_19_2013-02-01,434.87719227
3_19_2013-02-08,561.54801349
3_19_2013-02-15,382.63871245
3_19_2013-02-22,600.0035
3_19_2013-03-01,621.9421659
3_19_2013-03-08,745.80269231
3_19_2013-03-15,606.58307692
3_19_2013-03-22,610.68884615
3_19_2013-03-29,606.74081081
3_19_2013-04-05,698.26076923
3_19_2013-04-12,737.29961538
3_19_2013-04-19,598.92076923
3_19_2013-04-26,499.39230769
3_19_2013-05-03,579.38175115
3_19_2013-05-10,520.55846154
3_19_2013-05-17,574.64884615
3_19_2013-05-24,590.71
3_19_2013-05-31,480.55017713
3_19_2013-06-07,524.85307692
3_19_2013-06-14,494.92
3_19_2013-06-21,483.80538462
3_19_2013-06-28,469.0281982
3_19_2013-07-05,602.08692308
3_19_2013-07-12,638.49961538
3_19_2013-07-19,1148.95615385
3_19_2013-07-26,624.40769231
3_20_2012-11-02,1381.19598494
3_20_2012-11-09,1408.09577689
3_20_2012-11-16,1593.15179713
3_20_2012-11-23,3247.05232675
3_20_2012-11-30,1563.56287952
3_20_2012-12-07,1332.38318725
3_20_2012-12-14,1358.69960159
3_20_2012-12-21,1344.48567806
3_20_2012-12-28,1591.54418852
3_20_2013-01-04,1457.38440402
3_20_2013-01-11,1665.09047809
3_20_2013-01-18,1671.0040239
3_20_2013-01-25,1706.54051819
3_20_2013-02-01,2033.07395727
3_20_2013-02-08,1813.79607174
3_20_2013-02-15,1852.33892704
3_20_2013-02-22,1859.209
3_20_2013-03-01,2465.11359447
3_20_2013-03-08,1891.51346154
3_20_2013-03-15,1977.01423077
3_20_2013-03-22,1880.815
3_20_2013-03-29,1782.78810811
3_20_2013-04-05,1711.23153846
3_20_2013-04-12,1671.97230769
3_20_2013-04-19,1740.67692308
3_20_2013-04-26,1694.78423077
3_20_2013-05-03,1852.52364055
3_20_2013-05-10,2118.37961538
3_20_2013-05-17,1632.11769231
3_20_2013-05-24,2145.68307692
3_20_2013-05-31,1819.86866345
3_20_2013-06-07,2176.375
3_20_2013-06-14,1910.70269231
3_20_2013-06-21,2072.71923077
3_20_2013-06-28,1955.3827027
3_20_2013-07-05,2008.31961538
3_20_2013-07-12,1965.49615385
3_20_2013-07-19,1911.675
3_20_2013-07-26,1476.19076923
3_21_2012-11-02,1387.35050188
3_21_2012-11-09,1322.09003984
3_21_2012-11-16,1337.48340684
3_21_2012-11-23,2008.96676171
3_21_2012-11-30,1315.48456116
3_21_2012-12-07,1233.3710757
3_21_2012-12-14,1394.99709163
3_21_2012-12-21,1660.11736494
3_21_2012-12-28,1293.80499229
3_21_2013-01-04,1026.96279799
3_21_2013-01-11,1026.77944223
3_21_2013-01-18,1106.69649402
3_21_2013-01-25,1111.80592062
3_21_2013-02-01,1305.67062055
3_21_2013-02-08,1270.11447398
3_21_2013-02-15,1303.66107296
3_21_2013-02-22,1228.578
3_21_2013-03-01,1415.85599078
3_21_2013-03-08,1332.10961538
3_21_2013-03-15,1367.29692308
3_21_2013-03-22,1200.51423077
3_21_2013-03-29,1258.44279279
3_21_2013-04-05,1592.89153846
3_21_2013-04-12,1320.775
3_21_2013-04-19,1204.28346154
3_21_2013-04-26,1223.76038462
3_21_2013-05-03,1535.74769585
3_21_2013-05-10,1254.44346154
3_21_2013-05-17,1213.81307692
3_21_2013-05-24,1205.78692308
3_21_2013-05-31,1180.78309179
3_21_2013-06-07,1260.61846154
3_21_2013-06-14,1231.26538462
3_21_2013-06-21,1108.84807692
3_21_2013-06-28,1129.51522523
3_21_2013-07-05,1230.82384615
3_21_2013-07-12,1189.19423077
3_21_2013-07-19,1252.49692308
3_21_2013-07-26,1262.74423077
3_22_2012-11-02,3222.46109159
3_22_2012-11-09,2980.81673307
3_22_2012-11-16,2835.9246527
3_22_2012-11-23,8922.28018433
3_22_2012-11-30,2772.56120348
3_22_2012-12-07,3883.82047809
3_22_2012-12-14,4274.86525896
3_22_2012-12-21,4271.83616318
3_22_2012-12-28,3462.11237813
3_22_2013-01-04,2807.83115433
3_22_2013-01-11,3291.78641434
3_22_2013-01-18,3453.87270916
3_22_2013-01-25,3172.65055127
3_22_2013-02-01,4386.89724313
3_22_2013-02-08,4400.25000639
3_22_2013-02-15,4128.88133047
3_22_2013-02-22,3607.083
3_22_2013-03-01,4158.12760369
3_22_2013-03-08,3956.59038462
3_22_2013-03-15,2586.445
3_22_2013-03-22,2893.97730769
3_22_2013-03-29,2749.08576577
3_22_2013-04-05,2606.45423077
3_22_2013-04-12,2421.92153846
3_22_2013-04-19,2774.23346154
3_22_2013-04-26,2221.34692308
3_22_2013-05-03,3004.67852535
3_22_2013-05-10,2586.72346154
3_22_2013-05-17,2358.07192308
3_22_2013-05-24,2821.62807692
3_22_2013-05-31,2689.34033816
3_22_2013-06-07,3056.46653846
3_22_2013-06-14,2867.02153846
3_22_2013-06-21,2749.51346154
3_22_2013-06-28,2569.0963964
3_22_2013-07-05,2757.48961538
3_22_2013-07-12,3204.27423077
3_22_2013-07-19,2988.52730769
3_22_2013-07-26,2502.95423077
3_23_2012-11-02,12898.91183187
3_23_2012-11-09,11719.50808765
3_23_2012-11-16,11127.00485116
3_23_2012-11-23,15589.89152867
3_23_2012-11-30,11103.54697868
3_23_2012-12-07,14726.52326693
3_23_2012-12-14,16525.54039841
3_23_2012-12-21,19176.86476295
3_23_2012-12-28,11047.58091649
3_23_2013-01-04,8216.82838143
3_23_2013-01-11,8856.34772908
3_23_2013-01-18,8464.75306773
3_23_2013-01-25,7723.24667034
3_23_2013-02-01,11093.79584944
3_23_2013-02-08,11390.47550723
3_23_2013-02-15,10930.54914163
3_23_2013-02-22,10117.472
3_23_2013-03-01,12298.57456221
3_23_2013-03-08,11251.62461538
3_23_2013-03-15,10027.31692308
3_23_2013-03-22,9739.97884615
3_23_2013-03-29,10320.73207207
3_23_2013-04-05,11952.35769231
3_23_2013-04-12,10473.56269231
3_23_2013-04-19,9791.02807692
3_23_2013-04-26,9681.92961538
3_23_2013-05-03,12099.84092166
3_23_2013-05-10,10819.85884615
3_23_2013-05-17,10899.16807692
3_23_2013-05-24,11032.09423077
3_23_2013-05-31,10171.8010789
3_23_2013-06-07,12688.94884615
3_23_2013-06-14,13964.735
3_23_2013-06-21,13882.47884615
3_23_2013-06-28,14578.25873874
3_23_2013-07-05,11975.49730769
3_23_2013-07-12,10821.59115385
3_23_2013-07-19,10869.97807692
3_23_2013-07-26,10842.83269231
3_24_2012-11-02,3099.39198243
3_24_2012-11-09,2829.6374502
3_24_2012-11-16,2562.78996692
3_24_2012-11-23,4901.77619982
3_24_2012-11-30,2530.88601675
3_24_2012-12-07,4357.29737052
3_24_2012-12-14,5095.45059761
3_24_2012-12-21,5240.74595369
3_24_2012-12-28,2005.98696014
3_24_2013-01-04,2042.13705144
3_24_2013-01-11,2180.55772908
3_24_2013-01-18,2008.18621514
3_24_2013-01-25,1800.14388093
3_24_2013-02-01,2939.56039674
3_24_2013-02-08,3828.74755132
3_24_2013-02-15,2742.5
3_24_2013-02-22,2479.4735
3_24_2013-03-01,2850.48101382
3_24_2013-03-08,2779.33884615
3_24_2013-03-15,2301.36846154
3_24_2013-03-22,2364.32192308
3_24_2013-03-29,2134.36990991
3_24_2013-04-05,2692.44
3_24_2013-04-12,2123.21230769
3_24_2013-04-19,1743.89884615
3_24_2013-04-26,1798.30461538
3_24_2013-05-03,2149.88981567
3_24_2013-05-10,2011.38461538
3_24_2013-05-17,2125.91153846
3_24_2013-05-24,2165.87153846
3_24_2013-05-31,2022.67542673
3_24_2013-06-07,2003.29615385
3_24_2013-06-14,1859.36076923
3_24_2013-06-21,1820.81576923
3_24_2013-06-28,1779.03873874
3_24_2013-07-05,2278.96961538
3_24_2013-07-12,2612.345
3_24_2013-07-19,3051.80307692
3_24_2013-07-26,3208.03576923
3_25_2012-11-02,4244.01347553
3_25_2012-11-09,4208.64729084
3_25_2012-11-16,4039.97503859
3_25_2012-11-23,4718.83559801
3_25_2012-11-30,3944.89782948
3_25_2012-12-07,4949.24231076
3_25_2012-12-14,5542.47123506
3_25_2012-12-21,5418.35298787
3_25_2012-12-28,3441.01571402
3_25_2013-01-04,3368.15071518
3_25_2013-01-11,3143.20091633
3_25_2013-01-18,3049.8238247
3_25_2013-01-25,3024.71095921
3_25_2013-02-01,4620.80928789
3_25_2013-02-08,5076.90547517
3_25_2013-02-15,4446.51158798
3_25_2013-02-22,4408.779
3_25_2013-03-01,5760.65050691
3_25_2013-03-08,4803.54115385
3_25_2013-03-15,5056.33269231
3_25_2013-03-22,4689.30384615
3_25_2013-03-29,4820.45495495
3_25_2013-04-05,5703.285
3_25_2013-04-12,5052.47423077
3_25_2013-04-19,4733.23076923
3_25_2013-04-26,4270.73884615
3_25_2013-05-03,4902.16239631
3_25_2013-05-10,5494.68076923
3_25_2013-05-17,4733.70769231
3_25_2013-05-24,4417.57615385
3_25_2013-05-31,4264.06272142
3_25_2013-06-07,4588.07961538
3_25_2013-06-14,4463.00538462
3_25_2013-06-21,4356.71923077
3_25_2013-06-28,4769.9036036
3_25_2013-07-05,4375.57307692
3_25_2013-07-12,3888.69192308
3_25_2013-07-19,3844.98961538
3_25_2013-07-26,3657.41230769
3_26_2012-11-02,4893.72673777
3_26_2012-11-09,4148.2289243
3_26_2012-11-16,3572.2106505
3_26_2012-11-23,5279.35924373
3_26_2012-11-30,3702.31749229
3_26_2012-12-07,4320.94525896
3_26_2012-12-14,4627.75689243
3_26_2012-12-21,5388.51117971
3_26_2012-12-28,2632.05813554
3_26_2013-01-04,1916.01188206
3_26_2013-01-11,1999.94063745
3_26_2013-01-18,2324.08310757
3_26_2013-01-25,2432.74224917
3_26_2013-02-01,3246.36757884
3_26_2013-02-08,3463.55386505
3_26_2013-02-15,3862.77699571
3_26_2013-02-22,3764.4085
3_26_2013-03-01,3637.23903226
3_26_2013-03-08,3060.88884615
3_26_2013-03-15,3071.05653846
3_26_2013-03-22,2641.36153846
3_26_2013-03-29,3146.44072072
3_26_2013-04-05,3263.35576923
3_26_2013-04-12,3291.17923077
3_26_2013-04-19,2981.92423077
3_26_2013-04-26,3013.825
3_26_2013-05-03,2409.26341014
3_26_2013-05-10,2441.14692308
3_26_2013-05-17,2294.58115385
3_26_2013-05-24,2381.21615385
3_26_2013-05-31,2250.26455717
3_26_2013-06-07,2254.31846154
3_26_2013-06-14,2124.64153846
3_26_2013-06-21,2147.15384615
3_26_2013-06-28,1919.58900901
3_26_2013-07-05,2015.65846154
3_26_2013-07-12,1952.34192308
3_26_2013-07-19,2304.05807692
3_26_2013-07-26,1678.59884615
3_27_2012-11-02,647.71599749
3_27_2012-11-09,610.78796813
3_27_2012-11-16,623.20370452
3_27_2012-11-23,767.89536994
3_27_2012-11-30,626.81500354
3_27_2012-12-07,752.02183267
3_27_2012-12-14,879.74661355
3_27_2012-12-21,1203.31949283
3_27_2012-12-28,791.7907651
3_27_2013-01-04,612.32138018
3_27_2013-01-11,640.26330677
3_27_2013-01-18,710.24227092
3_27_2013-01-25,565.42801544
3_27_2013-02-01,694.3695117
3_27_2013-02-08,857.83960691
3_27_2013-02-15,668.41339056
3_27_2013-02-22,602.172
3_27_2013-03-01,626.11156682
3_27_2013-03-08,590.66076923
3_27_2013-03-15,454.15230769
3_27_2013-03-22,508.62230769
3_27_2013-03-29,448.42702703
3_27_2013-04-05,419.91807692
3_27_2013-04-12,353.91076923
3_27_2013-04-19,376.79384615
3_27_2013-04-26,415.07615385
3_27_2013-05-03,414.68064516
3_27_2013-05-10,393.31576923
3_27_2013-05-17,402.40730769
3_27_2013-05-24,398.16307692
3_27_2013-05-31,403.84742351
3_27_2013-06-07,316.325
3_27_2013-06-14,371.67846154
3_27_2013-06-21,413.64384615
