Id,Weekly_Sales
2_28_2012-12-07,1392.762
2_28_2012-12-14,1521.452
2_28_2012-12-21,1296.002
2_28_2012-12-28,865.732
2_28_2013-01-04,917.734
2_28_2013-01-11,868.296
2_28_2013-01-18,888.124
2_28_2013-01-25,1059.056
2_28_2013-02-01,927.188
2_28_2013-02-08,1171.836
2_28_2013-02-15,1029.024
2_28_2013-02-22,944.858
2_28_2013-03-01,857.8
2_28_2013-03-08,755.985
2_28_2013-03-15,847.7
2_28_2013-03-22,689.695
2_28_2013-03-29,777.2525
2_28_2013-04-05,878.745
2_28_2013-04-12,790.56
2_28_2013-04-19,714.14
2_28_2013-04-26,670.4225
2_28_2013-05-03,574.215
2_28_2013-05-10,559.2425
2_28_2013-05-17,697.4675
2_28_2013-05-24,511.31
2_28_2013-05-31,687.50428571
2_28_2013-06-07,448.05
2_28_2013-06-14,541.2825
2_28_2013-06-21,455.085
2_28_2013-06-28,408.0025
2_28_2013-07-05,491.0725
2_28_2013-07-12,416.12
2_28_2013-07-19,342.5175
2_28_2013-07-26,410.24
2_29_2012-11-02,7522.222
2_29_2012-11-09,6725.932
2_29_2012-11-16,6944.78
2_29_2012-11-23,9906.252
2_29_2012-11-30,7140.13478261
2_29_2012-12-07,12069.286
2_29_2012-12-14,13915.738
2_29_2012-12-21,20932.81
2_29_2012-12-28,9727.622
2_29_2013-01-04,6135.254
2_29_2013-01-11,6022.214
2_29_2013-01-18,6151.47
2_29_2013-01-25,6162.248
2_29_2013-02-01,9114.718
2_29_2013-02-08,9574.818
2_29_2013-02-15,8932.956
2_29_2013-02-22,6782.644
2_29_2013-03-01,7480.1375
2_29_2013-03-08,6760.72
2_29_2013-03-15,6545.18
2_29_2013-03-22,6690.6825
2_29_2013-03-29,5587.805
2_29_2013-04-05,5495.4625
2_29_2013-04-12,5849.82
2_29_2013-04-19,6094.58
2_29_2013-04-26,5873.0425
2_29_2013-05-03,6852.5575
2_29_2013-05-10,7576.99
2_29_2013-05-17,7772.355
2_29_2013-05-24,5607.2825
2_29_2013-05-31,6459.15285714
2_29_2013-06-07,5874.1375
2_29_2013-06-14,6124.8425
2_29_2013-06-21,6176.9025
2_29_2013-06-28,5764.8125
2_29_2013-07-05,6014.98
2_29_2013-07-12,6276.1075
2_29_2013-07-19,6334.7875
2_29_2013-07-26,6047.16
2_30_2012-11-02,3969.564
2_30_2012-11-09,4322.308
2_30_2012-11-16,3795.204
2_30_2012-11-23,3972.568
2_30_2012-11-30,3844.58869565
2_30_2012-12-07,4027.634
2_30_2012-12-14,3966.2
2_30_2012-12-21,5105.47
2_30_2012-12-28,4039.048
2_30_2013-01-04,3939.288
2_30_2013-01-11,3206.468
2_30_2013-01-18,3659.156
2_30_2013-01-25,4190.976
2_30_2013-02-01,4858.1
2_30_2013-02-08,6404.096
2_30_2013-02-15,5869.188
2_30_2013-02-22,5770.056
2_30_2013-03-01,5387.54
2_30_2013-03-08,5015.8575
2_30_2013-03-15,5259.875
2_30_2013-03-22,4130.05
2_30_2013-03-29,4952.265
2_30_2013-04-05,5164.3925
2_30_2013-04-12,4476.075
2_30_2013-04-19,4721.38
2_30_2013-04-26,4313.65
2_30_2013-05-03,4983.235
2_30_2013-05-10,5345.9625
2_30_2013-05-17,4701.25
2_30_2013-05-24,4804.19
2_30_2013-05-31,6199.67428571
2_30_2013-06-07,4891.34
2_30_2013-06-14,5643.9175
2_30_2013-06-21,5615.43
2_30_2013-06-28,4533.675
2_30_2013-07-05,4540.48
2_30_2013-07-12,4220.025
2_30_2013-07-19,4803.355
2_30_2013-07-26,5170.0625
2_31_2012-11-02,3837.4
2_31_2012-11-09,3533.194
2_31_2012-11-16,3619.19
2_31_2012-11-23,3900.604
2_31_2012-11-30,3659.93608696
2_31_2012-12-07,7995.48
2_31_2012-12-14,7893.256
2_31_2012-12-21,10055.642
2_31_2012-12-28,3255.512
2_31_2013-01-04,2986.696
2_31_2013-01-11,3599.734
2_31_2013-01-18,3349.778
2_31_2013-01-25,3025.532
2_31_2013-02-01,3558.014
2_31_2013-02-08,3493.24
2_31_2013-02-15,3712.154
2_31_2013-02-22,3551.378
2_31_2013-03-01,3299.935
2_31_2013-03-08,3688.1175
2_31_2013-03-15,3275.18
2_31_2013-03-22,3028.1025
2_31_2013-03-29,2425.735
2_31_2013-04-05,2936.565
2_31_2013-04-12,2538.56
2_31_2013-04-19,2746.4725
2_31_2013-04-26,2274.94
2_31_2013-05-03,2924.03
2_31_2013-05-10,2690.07
2_31_2013-05-17,2644.9225
2_31_2013-05-24,2625.4175
2_31_2013-05-31,2597.56571429
2_31_2013-06-07,3040.2275
2_31_2013-06-14,2781.5275
2_31_2013-06-21,2619.1175
2_31_2013-06-28,2233.475
2_31_2013-07-05,2712.1875
2_31_2013-07-12,3464.075
2_31_2013-07-19,3895.2825
2_31_2013-07-26,4038.745
2_32_2012-11-02,8904.58
2_32_2012-11-09,9770.236
2_32_2012-11-16,10357.4
2_32_2012-11-23,13630.44
2_32_2012-11-30,10230.01217391
2_32_2012-12-07,16576.4
2_32_2012-12-14,25175.168
2_32_2012-12-21,51416.646
2_32_2012-12-28,13293.036
2_32_2013-01-04,7617.924
2_32_2013-01-11,7127.138
2_32_2013-01-18,7868.73
2_32_2013-01-25,9085.154
2_32_2013-02-01,11397.344
2_32_2013-02-08,17037.132
2_32_2013-02-15,27433.302
2_32_2013-02-22,11678.736
2_32_2013-03-01,11350.565
2_32_2013-03-08,10612.735
2_32_2013-03-15,9828.935
2_32_2013-03-22,9945.4225
2_32_2013-03-29,8490.425
2_32_2013-04-05,10389.875
2_32_2013-04-12,11671.955
2_32_2013-04-19,9555.335
2_32_2013-04-26,7937.12
2_32_2013-05-03,11984.3175
2_32_2013-05-10,13992.0125
2_32_2013-05-17,19921.2375
2_32_2013-05-24,10493.4075
2_32_2013-05-31,9846.34
2_32_2013-06-07,9915.36
2_32_2013-06-14,10783.3025
2_32_2013-06-21,10404.015
2_32_2013-06-28,10461.44
2_32_2013-07-05,10489.97
2_32_2013-07-12,9504.195
2_32_2013-07-19,10076.2175
2_32_2013-07-26,9446.82
2_33_2012-11-02,9710.652
2_33_2012-11-09,8747.276
2_33_2012-11-16,7185.332
2_33_2012-11-23,14356.082
2_33_2012-11-30,7449.62521739
2_33_2012-12-07,22838.446
2_33_2012-12-14,15987.77
2_33_2012-12-21,18101.694
2_33_2012-12-28,5683.206
2_33_2013-01-04,4134.57
2_33_2013-01-11,4042.05
2_33_2013-01-18,3730.174
2_33_2013-01-25,4025.748
2_33_2013-02-01,5951.628
2_33_2013-02-08,7701.282
2_33_2013-02-15,7577.01
2_33_2013-02-22,5917.45
2_33_2013-03-01,6230.6075
2_33_2013-03-08,5713.18
2_33_2013-03-15,6658.9425
2_33_2013-03-22,5780.85
2_33_2013-03-29,5661.1575
2_33_2013-04-05,8046.1275
2_33_2013-04-12,6158.485
2_33_2013-04-19,5488.495
2_33_2013-04-26,4971.56
2_33_2013-05-03,5963.9325
2_33_2013-05-10,6151.6525
2_33_2013-05-17,5211.5975
2_33_2013-05-24,5824.9125
2_33_2013-05-31,7050.37857143
2_33_2013-06-07,6429.64
2_33_2013-06-14,6183.5725
2_33_2013-06-21,5412.275
2_33_2013-06-28,5812.1275
2_33_2013-07-05,6650.9875
2_33_2013-07-12,6011.23
2_33_2013-07-19,6450.745
2_33_2013-07-26,7540.275
2_34_2012-11-02,17666.212
2_34_2012-11-09,18703.218
2_34_2012-11-16,14696.466
2_34_2012-11-23,21119.358
2_34_2012-11-30,15278.11608696
2_34_2012-12-07,22995.484
2_34_2012-12-14,20199.196
2_34_2012-12-21,25975.138
2_34_2012-12-28,13031.172
2_34_2013-01-04,13014.384
2_34_2013-01-11,12091.478
2_34_2013-01-18,11820.786
2_34_2013-01-25,11419.676
2_34_2013-02-01,14964.864
2_34_2013-02-08,16518.05
2_34_2013-02-15,17831.216
2_34_2013-02-22,16821.532
2_34_2013-03-01,19012.5975
2_34_2013-03-08,15516.2475
2_34_2013-03-15,18889.2275
2_34_2013-03-22,16002.565
2_34_2013-03-29,17974.0875
2_34_2013-04-05,19406.4475
2_34_2013-04-12,18520.73
2_34_2013-04-19,17369.065
2_34_2013-04-26,18583.0975
2_34_2013-05-03,19225.8425
2_34_2013-05-10,21654.785
2_34_2013-05-17,20560.91
2_34_2013-05-24,20577.9775
2_34_2013-05-31,24081.26285714
2_34_2013-06-07,21448.66
2_34_2013-06-14,21331.305
2_34_2013-06-21,20913.9525
2_34_2013-06-28,20418.29
2_34_2013-07-05,21292.89
2_34_2013-07-12,17407.5725
2_34_2013-07-19,15166.9325
2_34_2013-07-26,15563.3375
2_35_2012-11-02,4147.848
2_35_2012-11-09,3518.366
2_35_2012-11-16,4017.582
2_35_2012-11-23,4088.782
2_35_2012-11-30,4110.59434783
2_35_2012-12-07,4421.314
2_35_2012-12-14,5026.05
2_35_2012-12-21,6233.254
2_35_2012-12-28,3250.898
2_35_2013-01-04,2621.314
2_35_2013-01-11,2538.808
2_35_2013-01-18,2848.736
2_35_2013-01-25,3276.848
2_35_2013-02-01,3740.194
2_35_2013-02-08,4535.572
2_35_2013-02-15,4859.828
2_35_2013-02-22,4140.986
2_35_2013-03-01,4180.2025
2_35_2013-03-08,3902.81
2_35_2013-03-15,4497.575
2_35_2013-03-22,3194.0225
2_35_2013-03-29,3741.2775
2_35_2013-04-05,4837.1275
2_35_2013-04-12,4536.6725
2_35_2013-04-19,4353.8
2_35_2013-04-26,3795.0175
2_35_2013-05-03,4692.5675
2_35_2013-05-10,5205.985
2_35_2013-05-17,6160.44
2_35_2013-05-24,5036.34
2_35_2013-05-31,4366.24714286
2_35_2013-06-07,4605.3325
2_35_2013-06-14,4966.155
2_35_2013-06-21,4852.5275
2_35_2013-06-28,4440.93
2_35_2013-07-05,4465.535
2_35_2013-07-12,3601.035
2_35_2013-07-19,3303.2675
2_35_2013-07-26,2709.74
2_36_2012-11-02,2273.966
2_36_2012-11-09,1467.844
2_36_2012-11-16,1687.464
2_36_2012-11-23,3023.092
2_36_2012-11-30,1810.12347826
2_36_2012-12-07,4610.168
2_36_2012-12-14,3187.884
2_36_2012-12-21,4462.316
2_36_2012-12-28,1728.516
2_36_2013-01-04,929.476
2_36_2013-01-11,1362.332
2_36_2013-01-18,1431.532
2_36_2013-01-25,874.022
2_36_2013-02-01,2457.682
2_36_2013-02-08,2207.862
2_36_2013-02-15,1118.116
2_36_2013-02-22,1401.074
2_36_2013-03-01,1227.205
2_36_2013-03-08,1787.75
2_36_2013-03-15,1925.7425
2_36_2013-03-22,2018.
2_36_2013-03-29,2385.75
2_36_2013-04-05,2174.
2_36_2013-04-12,2410.375
2_36_2013-04-19,1779.5
2_36_2013-04-26,2247.125
2_36_2013-05-03,2378.25
2_36_2013-05-10,4090.25
2_36_2013-05-17,4173.
2_36_2013-05-24,6307.5
2_36_2013-05-31,7401.28571429
2_36_2013-06-07,7324.75
2_36_2013-06-14,7011.
2_36_2013-06-21,7053.25
2_36_2013-06-28,7400.875
2_36_2013-07-05,6033.125
2_36_2013-07-12,3528.875
2_36_2013-07-19,2445.5
2_36_2013-07-26,2559.875
2_37_2012-11-02,4530.07
2_37_2012-11-09,4622.41
2_37_2012-11-16,4251.642
2_37_2012-11-23,4606.
2_37_2012-11-30,4257.45869565
2_37_2012-12-07,4008.372
2_37_2012-12-14,3870.996
2_37_2012-12-21,4442.254
2_37_2012-12-28,3712.298
2_37_2013-01-04,4071.132
2_37_2013-01-11,3800.532
2_37_2013-01-18,4013.872
2_37_2013-01-25,4460.184
2_37_2013-02-01,4461.5
2_37_2013-02-08,5456.124
2_37_2013-02-15,5232.804
2_37_2013-02-22,4825.518
2_37_2013-03-01,6204.93
2_37_2013-03-08,5236.2775
2_37_2013-03-15,4438.0625
2_37_2013-03-22,4095.3125
2_37_2013-03-29,4451.945
2_37_2013-04-05,5217.6625
2_37_2013-04-12,4022.61
2_37_2013-04-19,4064.0125
2_37_2013-04-26,3968.495
2_37_2013-05-03,4257.38
2_37_2013-05-10,4251.1475
2_37_2013-05-17,4256.7975
2_37_2013-05-24,4379.9325
2_37_2013-05-31,4626.40285714
2_37_2013-06-07,4854.5975
2_37_2013-06-14,4811.1625
2_37_2013-06-21,4866.4975
2_37_2013-06-28,4888.235
2_37_2013-07-05,5049.96
2_37_2013-07-12,3968.06
2_37_2013-07-19,4365.2075
2_37_2013-07-26,4572.375
2_38_2012-11-02,90595.834
2_38_2012-11-09,85224.65
2_38_2012-11-16,79778.04
2_38_2012-11-23,65273.26
2_38_2012-11-30,78487.62347826
2_38_2012-12-07,92168.902
2_38_2012-12-14,81593.988
2_38_2012-12-21,75606.796
2_38_2012-12-28,84943.062
2_38_2013-01-04,100089.268
2_38_2013-01-11,89033.266
2_38_2013-01-18,82771.812
2_38_2013-01-25,83756.02
2_38_2013-02-01,83621.988
2_38_2013-02-08,101614.858
2_38_2013-02-15,87298.564
2_38_2013-02-22,94323.704
2_38_2013-03-01,91814.07
2_38_2013-03-08,87438.1025
2_38_2013-03-15,103543.91
2_38_2013-03-22,88500.745
2_38_2013-03-29,89780.46
2_38_2013-04-05,80916.265
2_38_2013-04-12,94590.685
2_38_2013-04-19,82849.8625
2_38_2013-04-26,90421.645
2_38_2013-05-03,84034.3725
2_38_2013-05-10,85388.075
2_38_2013-05-17,88925.3625
2_38_2013-05-24,78415.3075
2_38_2013-05-31,90225.94
2_38_2013-06-07,72244.465
2_38_2013-06-14,85001.76
2_38_2013-06-21,70277.81
2_38_2013-06-28,74871.44
2_38_2013-07-05,81177.8275
2_38_2013-07-12,72488.42
2_38_2013-07-19,80060.495
2_38_2013-07-26,67381.99
2_40_2012-11-02,82006.844
2_40_2012-11-09,78116.492
2_40_2012-11-16,75615.602
2_40_2012-11-23,71453.874
2_40_2012-11-30,76329.87956522
2_40_2012-12-07,81171.6
2_40_2012-12-14,80061.298
2_40_2012-12-21,88210.89
2_40_2012-12-28,76898.238
2_40_2013-01-04,85854.08
2_40_2013-01-11,78986.284
2_40_2013-01-18,79957.35
2_40_2013-01-25,78187.28
2_40_2013-02-01,82543.554
2_40_2013-02-08,85280.506
2_40_2013-02-15,81781.444
2_40_2013-02-22,81462.946
2_40_2013-03-01,86501.59
2_40_2013-03-08,85593.355
2_40_2013-03-15,82366.9225
2_40_2013-03-22,75856.6875
2_40_2013-03-29,77807.1875
2_40_2013-04-05,80512.3075
2_40_2013-04-12,75199.6725
2_40_2013-04-19,77786.175
2_40_2013-04-26,80494.3025
2_40_2013-05-03,84408.0875
2_40_2013-05-10,80726.42
2_40_2013-05-17,78891.96
2_40_2013-05-24,75944.63
2_40_2013-05-31,77837.86
2_40_2013-06-07,80456.6575
2_40_2013-06-14,74752.0775
2_40_2013-06-21,78327.8975
2_40_2013-06-28,77220.1875
2_40_2013-07-05,77292.475
2_40_2013-07-12,71910.7875
2_40_2013-07-19,73252.11
2_40_2013-07-26,74194.5475
2_41_2012-11-02,2799.336
2_41_2012-11-09,1405.412
2_41_2012-11-16,1965.3
2_41_2012-11-23,3111.432
2_41_2012-11-30,2023.06521739
2_41_2012-12-07,3425.142
2_41_2012-12-14,4613.352
2_41_2012-12-21,9298.2
2_41_2012-12-28,3170.3
2_41_2013-01-04,1166.9
2_41_2013-01-11,906.118
2_41_2013-01-18,970.9
2_41_2013-01-25,781.8
2_41_2013-02-01,1581.
2_41_2013-02-08,3006.082
2_41_2013-02-15,2240.4
2_41_2013-02-22,1680.3
2_41_2013-03-01,1583.6875
2_41_2013-03-08,2171.625
2_41_2013-03-15,1887.2075
2_41_2013-03-22,1963.4725
2_41_2013-03-29,1993.1325
2_41_2013-04-05,2332.25
2_41_2013-04-12,2294.215
2_41_2013-04-19,1943.
2_41_2013-04-26,2320.
2_41_2013-05-03,2063.75
2_41_2013-05-10,2074.875
2_41_2013-05-17,3362.0775
2_41_2013-05-24,2309.0975
2_41_2013-05-31,1735.03
2_41_2013-06-07,2484.7625
2_41_2013-06-14,2901.7825
2_41_2013-06-21,2898.65
2_41_2013-06-28,2498.785
2_41_2013-07-05,3100.915
2_41_2013-07-12,1825.275
2_41_2013-07-19,1529.3425
2_41_2013-07-26,2160.675
2_42_2012-11-02,8179.65
2_42_2012-11-09,8585.63
2_42_2012-11-16,7688.262
2_42_2012-11-23,8985.726
2_42_2012-11-30,7675.07521739
2_42_2012-12-07,7949.436
2_42_2012-12-14,7938.214
2_42_2012-12-21,8342.174
2_42_2012-12-28,7447.402
2_42_2013-01-04,8530.458
2_42_2013-01-11,7368.944
2_42_2013-01-18,8526.34
2_42_2013-01-25,8091.898
2_42_2013-02-01,8127.212
2_42_2013-02-08,8405.938
2_42_2013-02-15,9866.752
2_42_2013-02-22,8764.774
2_42_2013-03-01,10010.6725
2_42_2013-03-08,9580.705
2_42_2013-03-15,10202.12
2_42_2013-03-22,8574.2175
2_42_2013-03-29,9025.1725
2_42_2013-04-05,9748.7375
2_42_2013-04-12,9332.13
2_42_2013-04-19,8942.2925
2_42_2013-04-26,9051.1225
2_42_2013-05-03,9763.425
2_42_2013-05-10,8951.1375
2_42_2013-05-17,9561.9275
2_42_2013-05-24,9269.465
2_42_2013-05-31,8889.56142857
2_42_2013-06-07,9167.78
2_42_2013-06-14,9529.8125
2_42_2013-06-21,9801.0825
2_42_2013-06-28,8949.625
2_42_2013-07-05,9659.2375
2_42_2013-07-12,7931.8475
2_42_2013-07-19,8736.9275
2_42_2013-07-26,8404.115
2_44_2012-11-02,8133.718
2_44_2012-11-09,7885.62
2_44_2012-11-16,7609.838
2_44_2012-11-23,10998.288
2_44_2012-11-30,7658.39608696
2_44_2012-12-07,11136.08
2_44_2012-12-14,12082.61
2_44_2012-12-21,12538.386
2_44_2012-12-28,6334.82
2_44_2013-01-04,5834.778
2_44_2013-01-11,6008.562
2_44_2013-01-18,6119.34
2_44_2013-01-25,6383.028
2_44_2013-02-01,7464.58
2_44_2013-02-08,8032.48
2_44_2013-02-15,7623.508
2_44_2013-02-22,7178.344
2_44_2013-03-01,7247.94
2_44_2013-03-08,6600.56
2_44_2013-03-15,5635.6775
2_44_2013-03-22,5323.6825
2_44_2013-03-29,6559.835
2_44_2013-04-05,5997.8775
2_44_2013-04-12,5783.1175
2_44_2013-04-19,6020.6475
2_44_2013-04-26,6010.7525
2_44_2013-05-03,7095.475
2_44_2013-05-10,8258.48
2_44_2013-05-17,6997.8525
2_44_2013-05-24,5912.6875
2_44_2013-05-31,6305.59571429
2_44_2013-06-07,6118.8975
2_44_2013-06-14,5773.7225
2_44_2013-06-21,6319.0725
2_44_2013-06-28,4701.8675
2_44_2013-07-05,5398.235
2_44_2013-07-12,6265.3575
2_44_2013-07-19,6269.3775
2_44_2013-07-26,5993.7525
2_45_2012-11-09,42.546
2_45_2012-12-21,46.48
2_45_2012-12-28,11.48456028
2_45_2013-01-04,13.754
2_46_2012-11-02,27895.11
2_46_2012-11-09,27721.408
2_46_2012-11-16,28181.844
2_46_2012-11-23,31271.346
2_46_2012-11-30,28127.88434783
2_46_2012-12-07,38333.712
2_46_2012-12-14,49789.568
2_46_2012-12-21,77600.122
2_46_2012-12-28,43685.23
2_46_2013-01-04,24732.678
2_46_2013-01-11,23541.922
2_46_2013-01-18,26189.74
2_46_2013-01-25,25272.078
2_46_2013-02-01,28427.892
2_46_2013-02-08,29757.834
2_46_2013-02-15,31417.162
2_46_2013-02-22,27789.716
2_46_2013-03-01,30594.435
2_46_2013-03-08,28726.995
2_46_2013-03-15,29515.2575
2_46_2013-03-22,26257.3
2_46_2013-03-29,27181.17
2_46_2013-04-05,29295.1625
2_46_2013-04-12,28225.815
2_46_2013-04-19,28807.3175
2_46_2013-04-26,29085.325
2_46_2013-05-03,30365.76
2_46_2013-05-10,30160.4675
2_46_2013-05-17,30642.625
2_46_2013-05-24,32590.33
2_46_2013-05-31,30590.96571429
2_46_2013-06-07,32983.7725
2_46_2013-06-14,32617.44
2_46_2013-06-21,31004.1825
2_46_2013-06-28,31673.0575
2_46_2013-07-05,31990.855
2_46_2013-07-12,28089.4525
2_46_2013-07-19,29041.5
2_46_2013-07-26,28477.4625
2_47_2012-12-14,301.71428571
2_47_2012-12-21,449.33333333
2_47_2013-02-22,139.36363636
2_48_2012-11-02,1959.768
2_48_2012-11-09,1330.2
2_48_2012-11-16,1478.8
2_48_2012-11-23,3655.976
2_48_2012-11-30,1272.69565217
2_48_2012-12-07,1020.768
2_48_2012-12-14,3146.4
2_48_2012-12-21,4810.2
2_48_2012-12-28,1095.6
2_48_2013-01-04,1029.6
2_48_2013-01-11,1478.2
2_48_2013-01-18,1960.2
2_48_2013-01-25,546.2
2_48_2013-02-01,805.
2_48_2013-02-08,918.6
2_48_2013-02-15,1309.32
2_48_2013-02-22,2435.4
2_48_2013-03-01,2451.5
2_48_2013-03-08,2186.
2_48_2013-03-15,1221.975
2_48_2013-03-22,1829.
2_48_2013-03-29,715.25
2_48_2013-04-05,1537.75
2_48_2013-04-12,499.
2_48_2013-04-19,1718.75
2_48_2013-04-26,906.75
2_48_2013-05-03,3082.
2_48_2013-05-10,858.235
2_48_2013-05-17,1490.5
2_48_2013-05-24,1076.5
2_48_2013-05-31,633.4
2_48_2013-06-07,1600.
2_48_2013-06-14,523.5
2_48_2013-06-21,1003.5
2_48_2013-06-28,1481.75
2_48_2013-07-05,1891.25
2_48_2013-07-12,729.75
2_48_2013-07-19,787.5
2_48_2013-07-26,517.25
2_49_2012-11-02,14607.618
2_49_2012-11-09,10656.742
2_49_2012-11-16,13543.7
2_49_2012-11-23,11103.146
2_49_2012-11-30,13742.34782609
2_49_2012-12-07,12754.398
2_49_2012-12-14,11489.376
2_49_2012-12-21,10211.346
2_49_2012-12-28,12966.698
2_49_2013-01-04,14880.612
2_49_2013-01-11,16578.76
2_49_2013-01-18,16408.084
2_49_2013-01-25,15405.818
2_49_2013-02-01,15347.24
2_49_2013-02-08,16521.24
2_49_2013-02-15,21596.348
2_49_2013-02-22,20744.872
2_49_2013-03-01,24921.0025
2_49_2013-03-08,20516.7175
2_49_2013-03-15,19709.79
2_49_2013-03-22,19031.775
2_49_2013-03-29,15056.93
2_49_2013-04-05,16338.215
2_49_2013-04-12,17136.0625
2_49_2013-04-19,16092.8225
2_49_2013-04-26,14558.165
2_49_2013-05-03,15844.2925
2_49_2013-05-10,14825.9425
2_49_2013-05-17,13184.475
2_49_2013-05-24,15679.37
2_49_2013-05-31,12402.91142857
2_49_2013-06-07,16020.515
2_49_2013-06-14,14733.1325
2_49_2013-06-21,15135.2775
2_49_2013-06-28,14228.965
2_49_2013-07-05,12869.99
2_49_2013-07-12,16005.8375
2_49_2013-07-19,13878.3725
2_49_2013-07-26,17107.115
2_52_2012-11-02,4407.514
2_52_2012-11-09,4501.83
2_52_2012-11-16,4793.412
2_52_2012-11-23,7719.58
2_52_2012-11-30,4696.21304348
2_52_2012-12-07,5704.058
2_52_2012-12-14,4762.442
2_52_2012-12-21,6308.524
2_52_2012-12-28,3532.612
2_52_2013-01-04,3726.866
2_52_2013-01-11,3646.006
2_52_2013-01-18,3208.25
2_52_2013-01-25,3505.476
2_52_2013-02-01,3954.996
2_52_2013-02-08,4053.746
2_52_2013-02-15,5318.75
2_52_2013-02-22,4425.448
2_52_2013-03-01,3926.9175
2_52_2013-03-08,3816.05
2_52_2013-03-15,4320.26
2_52_2013-03-22,4214.94
2_52_2013-03-29,4082.7825
2_52_2013-04-05,4150.97
2_52_2013-04-12,3781.1225
2_52_2013-04-19,4209.74
2_52_2013-04-26,3789.775
2_52_2013-05-03,3971.24
2_52_2013-05-10,4737.72
2_52_2013-05-17,5117.1975
2_52_2013-05-24,3360.635
2_52_2013-05-31,3389.47142857
2_52_2013-06-07,2965.9925
2_52_2013-06-14,3341.885
2_52_2013-06-21,3575.1825
2_52_2013-06-28,2729.1675
2_52_2013-07-05,3380.495
2_52_2013-07-12,3277.6275
2_52_2013-07-19,2989.8875
2_52_2013-07-26,2783.835
2_54_2012-11-02,61.19636364
2_54_2012-11-09,12.536
2_54_2012-11-16,99.84
2_54_2012-11-23,109.824
2_54_2012-11-30,103.1026087
2_54_2012-12-07,19.668
2_54_2012-12-14,73.344
2_54_2012-12-21,304.864
2_54_2012-12-28,48.08
2_54_2013-01-04,53.536
2_54_2013-01-11,49.372
2_54_2013-01-18,76.088
2_54_2013-01-25,59.528
2_54_2013-02-08,124.672
2_54_2013-02-15,146.032
2_54_2013-02-22,13.968
2_54_2013-03-01,74.19
2_54_2013-03-08,46.41
2_54_2013-03-15,66.94
2_54_2013-03-22,23.48
2_54_2013-04-05,80.04
2_54_2013-04-19,47.
2_54_2013-04-26,50.57
2_54_2013-05-03,59.82
2_54_2013-05-10,134.91
2_54_2013-05-17,78.28
2_54_2013-05-31,208.39428571
2_54_2013-06-14,113.44
2_54_2013-06-28,57.75
2_54_2013-07-05,23.25
2_54_2013-07-26,110.44
2_55_2012-11-02,13162.898
2_55_2012-11-09,22590.242
2_55_2012-11-16,16448.544
2_55_2012-11-23,38953.334
2_55_2012-11-30,16532.30782609
2_55_2012-12-07,25370.694
2_55_2012-12-14,32679.33
2_55_2012-12-21,61926.454
2_55_2012-12-28,25314.206
2_55_2013-01-04,11397.594
2_55_2013-01-11,10371.618
2_55_2013-01-18,10279.472
2_55_2013-01-25,10168.774
2_55_2013-02-01,12078.512
2_55_2013-02-08,15240.576
2_55_2013-02-15,14747.832
2_55_2013-02-22,12644.584
2_55_2013-03-01,11730.745
2_55_2013-03-08,11574.205
2_55_2013-03-15,13646.575
2_55_2013-03-22,9518.77
2_55_2013-03-29,9943.2875
2_55_2013-04-05,9826.0925
2_55_2013-04-12,10348.25
2_55_2013-04-19,9400.15
2_55_2013-04-26,8194.81
2_55_2013-05-03,8065.0775
2_55_2013-05-10,9046.6325
2_55_2013-05-17,10683.3275
2_55_2013-05-24,8338.8325
2_55_2013-05-31,10179.12
2_55_2013-06-07,9460.65
2_55_2013-06-14,9391.5075
2_55_2013-06-21,10689.0075
2_55_2013-06-28,9849.5075
2_55_2013-07-05,9275.8275
2_55_2013-07-12,9603.75
2_55_2013-07-19,8647.21
2_55_2013-07-26,8624.525
2_56_2012-11-02,1192.23
2_56_2012-11-09,1102.966
2_56_2012-11-16,1114.962
2_56_2012-11-23,3541.314
2_56_2012-11-30,1191.18652174
2_56_2012-12-07,6560.434
2_56_2012-12-14,4912.072
2_56_2012-12-21,2149.296
2_56_2012-12-28,628.384
2_56_2013-01-04,1186.488
2_56_2013-01-11,1223.968
2_56_2013-01-18,1796.498
2_56_2013-01-25,1969.402
2_56_2013-02-01,2448.466
2_56_2013-02-08,2338.856
2_56_2013-02-15,6144.184
2_56_2013-02-22,5084.31
2_56_2013-03-01,7869.0225
2_56_2013-03-08,10017.52
2_56_2013-03-15,14177.5575
2_56_2013-03-22,16753.77
2_56_2013-03-29,13447.03
2_56_2013-04-05,19881.6825
2_56_2013-04-12,14145.78
2_56_2013-04-19,13923.38
2_56_2013-04-26,14221.6275
2_56_2013-05-03,12121.555
2_56_2013-05-10,13644.4025
2_56_2013-05-17,14386.82
2_56_2013-05-24,9378.81
2_56_2013-05-31,7806.60285714
2_56_2013-06-07,5786.1625
2_56_2013-06-14,3735.6425
2_56_2013-06-21,3384.185
2_56_2013-06-28,2698.975
2_56_2013-07-05,2380.4875
2_56_2013-07-12,1782.2975
2_56_2013-07-19,1000.2125
2_56_2013-07-26,1232.435
2_58_2012-11-02,19401.2
2_58_2012-11-09,21129.2
2_58_2012-11-16,29137.8
2_58_2012-11-23,34142.2
2_58_2012-11-30,27020.39130435
2_58_2012-12-07,27277.7
2_58_2012-12-14,27048.4
2_58_2012-12-21,44161.9
2_58_2012-12-28,20014.1
2_58_2013-01-04,21055.8
2_58_2013-01-11,22780.4
